name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
MTH3_HAEAE_RockahShmuel_2015,1777,0.5256374591228933,0.8941238157824829,0.15168539325842698,93.53160858154297
MTHR_HUMAN_Weile_2021,12464,0.3855145193431765,0.9679381689338731,0.12830793905372895,87.88263702392578
MYO3_YEAST_Tsuboyama_2023_2BTT,3297,0.6874154621056934,0.9008043663198174,0.43333333333333335,96.45196533203125
NCAP_I34A1_Doud_2015,9462,0.2705173365348375,0.8023611178811856,0.12565997888067582,86.4947280883789
NKX31_HUMAN_Tsuboyama_2023_2L9R,2482,0.6544790493703251,0.9540922747998328,0.42570281124497994,92.04705047607422
NPC1_HUMAN_Erwood_2022_HEK293T,637,0.6649057328023775,0.9582502322625679,0.265625,86.25049591064453
NPC1_HUMAN_Erwood_2022_RPE1,63,0.7827860983102919,0.9777579446083582,0.42857142857142855,86.25049591064453
NRAM_I33A0_Jiang_2016,298,0.5813328454122151,0.9435638653649288,0.23333333333333334,92.3857421875
NUD15_HUMAN_Suiter_2020,2844,0.665479075261167,0.9401366316010198,0.19298245614035087,95.50664520263672
NUSA_ECOLI_Tsuboyama_2023_1WCL,2028,0.8212794326268601,0.9280032697321199,0.3054187192118227,95.7746353149414
NUSG_MYCTU_Tsuboyama_2023_2MI6,1380,0.6879172082521894,0.9308138750363775,0.2536231884057971,91.931640625
OBSCN_HUMAN_Tsuboyama_2023_1V1C,3197,0.7933342629180871,0.9444724585808806,0.59375,94.0158462524414
ODP2_GEOSE_Tsuboyama_2023_1W4G,1134,0.21536222673043165,0.9287394238988629,0.2631578947368421,90.46794891357422
OPSD_HUMAN_Wan_2019,165,0.6648037827585287,0.792653924920209,0.4117647058823529,87.75
OTC_HUMAN_Lo_2023,1570,0.6232047016569503,0.90717588891959,0.33121019108280253,91.49287414550781
OTU7A_HUMAN_Tsuboyama_2023_2L2D,635,0.7051909639799281,0.942969222958598,0.34375,91.68928527832031
OXDA_RHOTO_Vanella_2023_activity,6396,0.3568240888217014,0.9042289474554144,0.146875,96.30146026611328
OXDA_RHOTO_Vanella_2023_expression,6769,0.40562651707702946,0.9588778864619251,0.15066469719350073,96.30146026611328
P53_HUMAN_Giacomelli_2018_Null_Etoposide,7467,0.3897099099747053,0.9255610939370578,0.10307898259705489,72.57445526123047
P53_HUMAN_Giacomelli_2018_Null_Nutlin,7467,0.3601497698183656,0.7646297577446386,0.09906291834002677,72.60610961914062
P53_HUMAN_Giacomelli_2018_WT_Nutlin,7467,0.3640039006949157,0.8573853907167805,0.07362784471218206,72.60610961914062
P53_HUMAN_Kotler_2018,1048,0.6194073983379759,0.869055430754817,0.2,73.35628509521484
P84126_THETH_Chan_2017,1519,0.6925017442859565,0.9452917017929777,0.3618421052631579,97.42200469970703
PABP_YEAST_Melamed_2013,37708,0.7110281539021049,0.9451480754895256,0.23521612304428532,81.49758911132812
PAI1_HUMAN_Huttinger_2021,5345,0.422032274763997,0.8793712758998912,0.20934579439252338,88.6141586303711
PA_I34A1_Wu_2015,1820,0.2599043588104769,0.4057654486814654,0.1043956043956044,92.30169677734375
PHOT_CHLRE_Chen_2023,167529,0.46622371150940367,0.9735315151035552,0.3649495612726079,94.02269744873047
PIN1_HUMAN_Tsuboyama_2023_1I6C,802,0.7725055042581604,0.9500981404542123,0.3950617283950617,87.37641906738281
PITX2_HUMAN_Tsuboyama_2023_2L7M,1824,0.5187028539834473,0.919416489345974,0.33879781420765026,96.44596099853516
PKN1_HUMAN_Tsuboyama_2023_1URF,1301,0.5732027472663707,0.9522031352389356,0.26717557251908397,91.79802703857422
POLG_CXB3N_Mattenberger_2021,15711,0.19342205697406895,0.8245087213103546,0.12659033078880408,73.65873718261719
POLG_DEN26_Suphatrakul_2023,16897,0.3946186240965566,0.7985864484976573,0.12011834319526628,94.45722198486328
POLG_HCVJF_Qi_2014,1630,0.2313224945803342,0.7379359071781159,0.09815950920245399,59.816864013671875
POLG_PESV_Tsuboyama_2023_2MXD,5130,0.7961205461165595,0.9659634255539974,0.7348927875243665,92.0079116821289
PPARG_HUMAN_Majithia_2016,9576,0.5017641736498853,0.7998415688151453,0.07306889352818371,75.26326751708984
PPM1D_HUMAN_Miller_2022,7889,0.5259272591059909,0.9581694112867163,0.16223067173637515,66.33952331542969
PR40A_HUMAN_Tsuboyama_2023_1UZC,2033,0.862178685226844,0.9575660011757107,0.3480392156862745,84.60904693603516
PRKN_HUMAN_Clausen_2023,8756,0.6132647166658767,0.9604385129845853,0.1735159817351598,77.1861343383789
PSAE_SYNP2_Tsuboyama_2023_1PSE,1579,0.7368101413352801,0.89264858995309,0.27848101265822783,94.00294494628906
PTEN_HUMAN_Matreyek_2021,5083,0.5057644850172056,0.9561964906015475,0.1237721021611002,82.80970764160156
PTEN_HUMAN_Mighell_2018,7260,0.49997093610307874,0.9098992707189025,0.1584022038567493,82.80970764160156
Q2N0S5_9HIV1_Haddox_2018,12729,0.47683677314954026,0.8446851657520352,0.15318146111547526,74.36909484863281
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,3344,0.43482012292502037,0.8601920487375908,0.2208955223880597,86.9495620727539
Q53Z42_HUMAN_McShan_2019_expression,3344,0.6001586485077132,0.7908652759467352,0.373134328358209,86.9495620727539
Q59976_STRSQ_Romero_2015,2999,0.5643037094962217,0.9271920253289033,0.20666666666666667,93.28082275390625
Q6WV13_9MAXI_Somermeyer_2022,31401,0.267469986839415,,0.08787010506208214,94.56251525878906
Q837P4_ENTFA_Meier_2023,697,0.6295115386951987,0.9362885146891614,0.12857142857142856,92.9349365234375
Q837P5_ENTFA_Meier_2023,747,0.5735829441261483,0.9129848582915955,0.17333333333333334,93.32589721679688
Q8WTC7_9CNID_Somermeyer_2022,33510,0.2824439935707469,,0.13846612951357803,96.57878112792969
R1AB_SARS2_Flynn_2022,5725,0.43457644780695615,0.9609441271224158,0.16753926701570682,96.46104431152344
RAD_ANTMA_Tsuboyama_2023_2CJJ,912,0.6584106319025542,0.9315659312217455,0.30434782608695654,96.37091827392578
RAF1_HUMAN_Zinkus-Boltz_2019,297,0.36815854665566183,0.9422707171107201,0.2,66.6265640258789
RASH_HUMAN_Bandaru_2017,3134,0.6116560208809544,0.8994318077488711,0.1751592356687898,90.69757843017578
RASK_HUMAN_Weng_2022_abundance,26012,0.3734694186121361,0.9542679915468072,0.17986164488854728,91.29084777832031
RASK_HUMAN_Weng_2022_binding-DARPin_K55,24873,0.6820026837768197,0.9818941219615879,0.25602893890675243,91.29084777832031
RBP1_HUMAN_Tsuboyama_2023_2KWH,1332,0.5343221453220027,0.9163012392196876,0.291044776119403,90.16635131835938
RCD1_ARATH_Tsuboyama_2023_5OAO,1261,0.5950576052165741,0.9343708087640232,0.25196850393700787,91.55631256103516
RCRO_LAMBD_Tsuboyama_2023_1ORC,2278,0.7899153067718488,0.9643000315543804,0.5263157894736842,96.88109588623047
RD23A_HUMAN_Tsuboyama_2023_1IFY,1019,0.6281216235113112,0.9355646121058299,0.35294117647058826,92.13726806640625
RDRP_I33A0_Li_2023,12003,0.29606860954074865,0.8900052660234451,0.11656952539550375,91.9081802368164
REV_HV1H2_Fernandes_2016,2147,0.33682551665686045,0.9344565272466318,0.09302325581395349,73.66948699951172
RFAH_ECOLI_Tsuboyama_2023_2LCL,1326,0.47430243970479335,0.8707226027448789,0.3458646616541353,94.97654724121094
